Region,NDVI,EVI,Latitude,Longitude
Region_6492,0.56492,0.36492,10.6492,-49.3508
Region_6493,0.56493,0.36493,10.6493,-49.3507
Region_6494,0.56494,0.36494,10.6494,-49.3506
Region_6495,0.56495,0.36495,10.6495,-49.3505
Region_6496,0.56496,0.36496,10.6496,-49.3504
Region_6497,0.56497,0.36497,10.6497,-49.3503
Region_6498,0.56498,0.36498,10.6498,-49.3502
Region_6499,0.56499,0.36499,10.6499,-49.3501
Region_6500,0.565,0.365,10.65,-49.35
Region_6501,0.56501,0.36501,10.6501,-49.3499
Region_6502,0.56502,0.36502,10.6502,-49.3498
Region_6503,0.56503,0.36503,10.6503,-49.3497
Region_6504,0.56504,0.36504,10.6504,-49.3496
Region_6505,0.56505,0.36505,10.6505,-49.3495
Region_6506,0.56506,0.36506,10.6506,-49.3494
Region_6507,0.56507,0.36507,10.6507,-49.3493
Region_6508,0.56508,0.36508,10.6508,-49.3492
Region_6509,0.56509,0.36509,10.6509,-49.3491
Region_6510,0.5651,0.3651,10.651,-49.349
Region_6511,0.56511,0.36511,10.6511,-49.3489
Region_6512,0.56512,0.36512,10.6512,-49.3488
Region_6513,0.56513,0.36513,10.6513,-49.3487
Region_6514,0.56514,0.36514,10.6514,-49.3486
Region_6515,0.56515,0.36515,10.6515,-49.3485
Region_6516,0.56516,0.36516,10.6516,-49.3484
Region_6517,0.56517,0.36517,10.6517,-49.3483
Region_6518,0.56518,0.36518,10.6518,-49.3482
Region_6519,0.56519,0.36519,10.6519,-49.3481
Region_6520,0.5652,0.3652,10.652,-49.348
Region_6521,0.56521,0.36521,10.6521,-49.3479
Region_6522,0.56522,0.36522,10.6522,-49.3478
Region_6523,0.56523,0.36523,10.6523,-49.3477
Region_6524,0.56524,0.36524,10.6524,-49.3476
Region_6525,0.56525,0.36525,10.6525,-49.3475
Region_6526,0.56526,0.36526,10.6526,-49.3474
Region_6527,0.56527,0.36527,10.6527,-49.3473
Region_6528,0.56528,0.36528,10.6528,-49.3472
Region_6529,0.56529,0.36529,10.6529,-49.3471
Region_6530,0.5653,0.3653,10.653,-49.347
Region_6531,0.56531,0.36531,10.6531,-49.3469
Region_6532,0.56532,0.36532,10.6532,-49.3468
Region_6533,0.56533,0.36533,10.6533,-49.3467
Region_6534,0.56534,0.36534,10.6534,-49.3466
Region_6535,0.56535,0.36535,10.6535,-49.3465
Region_6536,0.56536,0.36536,10.6536,-49.3464
Region_6537,0.56537,0.36537,10.6537,-49.3463
Region_6538,0.56538,0.36538,10.6538,-49.3462
Region_6539,0.56539,0.36539,10.6539,-49.3461
Region_6540,0.5654,0.3654,10.654,-49.346
Region_6541,0.56541,0.36541,10.6541,-49.3459
Region_6542,0.56542,0.36542,10.6542,-49.3458
Region_6543,0.56543,0.36543,10.6543,-49.3457
Region_6544,0.56544,0.36544,10.6544,-49.3456
Region_6545,0.56545,0.36545,10.6545,-49.3455
Region_6546,0.56546,0.36546,10.6546,-49.3454
Region_6547,0.56547,0.36547,10.6547,-49.3453
Region_6548,0.56548,0.36548,10.6548,-49.3452
Region_6549,0.56549,0.36549,10.6549,-49.3451
Region_6550,0.5655,0.3655,10.655,-49.345
Region_6551,0.56551,0.36551,10.6551,-49.3449
Region_6552,0.56552,0.36552,10.6552,-49.3448
Region_6553,0.56553,0.36553,10.6553,-49.3447
Region_6554,0.56554,0.36554,10.6554,-49.3446
Region_6555,0.56555,0.36555,10.6555,-49.3445
Region_6556,0.56556,0.36556,10.6556,-49.3444
Region_6557,0.56557,0.36557,10.6557,-49.3443
Region_6558,0.56558,0.36558,10.6558,-49.3442
Region_6559,0.56559,0.36559,10.6559,-49.3441
Region_6560,0.5656,0.3656,10.656,-49.344
Region_6561,0.56561,0.36561,10.6561,-49.3439
Region_6562,0.56562,0.36562,10.6562,-49.3438
Region_6563,0.56563,0.36563,10.6563,-49.3437
Region_6564,0.56564,0.36564,10.6564,-49.3436
Region_6565,0.56565,0.36565,10.6565,-49.3435
Region_6566,0.56566,0.36566,10.6566,-49.3434
Region_6567,0.56567,0.36567,10.6567,-49.3433
Region_6568,0.56568,0.36568,10.6568,-49.3432
Region_6569,0.56569,0.36569,10.6569,-49.3431
Region_6570,0.5657,0.3657,10.657,-49.343
Region_6571,0.56571,0.36571,10.6571,-49.3429
Region_6572,0.56572,0.36572,10.6572,-49.3428
Region_6573,0.56573,0.36573,10.6573,-49.3427
Region_6574,0.56574,0.36574,10.6574,-49.3426
Region_6575,0.56575,0.36575,10.6575,-49.3425
Region_6576,0.56576,0.36576,10.6576,-49.3424
Region_6577,0.56577,0.36577,10.6577,-49.3423
Region_6578,0.56578,0.36578,10.6578,-49.3422
Region_6579,0.56579,0.36579,10.6579,-49.3421
Region_6580,0.5658,0.3658,10.658,-49.342
Region_6581,0.56581,0.36581,10.6581,-49.3419
Region_6582,0.56582,0.36582,10.6582,-49.3418
Region_6583,0.56583,0.36583,10.6583,-49.3417
Region_6584,0.56584,0.36584,10.6584,-49.3416
Region_6585,0.56585,0.36585,10.6585,-49.3415
Region_6586,0.56586,0.36586,10.6586,-49.3414
Region_6587,0.56587,0.36587,10.6587,-49.3413
Region_6588,0.56588,0.36588,10.6588,-49.3412
Region_6589,0.56589,0.36589,10.6589,-49.3411
Region_6590,0.5659,0.3659,10.659,-49.341
Region_6591,0.56591,0.36591,10.6591,-49.3409
Region_6592,0.56592,0.36592,10.6592,-49.3408
Region_6593,0.56593,0.36593,10.6593,-49.3407
Region_6594,0.56594,0.36594,10.6594,-49.3406
Region_6595,0.56595,0.36595,10.6595,-49.3405
Region_6596,0.56596,0.36596,10.6596,-49.3404
Region_6597,0.56597,0.36597,10.6597,-49.3403
Region_6598,0.56598,0.36598,10.6598,-49.3402
Region_6599,0.56599,0.36599,10.6599,-49.3401
Region_6600,0.566,0.366,10.66,-49.34
Region_6601,0.56601,0.36601,10.6601,-49.3399
Region_6602,0.56602,0.36602,10.6602,-49.3398
Region_6603,0.56603,0.36603,10.6603,-49.3397
Region_6604,0.56604,0.36604,10.6604,-49.3396
Region_6605,0.56605,0.36605,10.6605,-49.3395
Region_6606,0.56606,0.36606,10.6606,-49.3394
Region_6607,0.56607,0.36607,10.6607,-49.3393
Region_6608,0.56608,0.36608,10.6608,-49.3392
Region_6609,0.56609,0.36609,10.6609,-49.3391
Region_6610,0.5661,0.3661,10.661,-49.339
Region_6611,0.56611,0.36611,10.6611,-49.3389
Region_6612,0.56612,0.36612,10.6612,-49.3388
Region_6613,0.56613,0.36613,10.6613,-49.3387
Region_6614,0.56614,0.36614,10.6614,-49.3386
Region_6615,0.56615,0.36615,10.6615,-49.3385
Region_6616,0.56616,0.36616,10.6616,-49.3384
Region_6617,0.56617,0.36617,10.6617,-49.3383
Region_6618,0.56618,0.36618,10.6618,-49.3382
Region_6619,0.56619,0.36619,10.6619,-49.3381
Region_6620,0.5662,0.3662,10.662,-49.338
Region_6621,0.56621,0.36621,10.6621,-49.3379
Region_6622,0.56622,0.36622,10.6622,-49.3378
Region_6623,0.56623,0.36623,10.6623,-49.3377
Region_6624,0.56624,0.36624,10.6624,-49.3376
Region_6625,0.56625,0.36625,10.6625,-49.3375
Region_6626,0.56626,0.36626,10.6626,-49.3374
Region_6627,0.56627,0.36627,10.6627,-49.3373
Region_6628,0.56628,0.36628,10.6628,-49.3372
Region_6629,0.56629,0.36629,10.6629,-49.3371
Region_6630,0.5663,0.3663,10.663,-49.337
Region_6631,0.56631,0.36631,10.6631,-49.3369
Region_6632,0.56632,0.36632,10.6632,-49.3368
Region_6633,0.56633,0.36633,10.6633,-49.3367
Region_6634,0.56634,0.36634,10.6634,-49.3366
Region_6635,0.56635,0.36635,10.6635,-49.3365
Region_6636,0.56636,0.36636,10.6636,-49.3364
Region_6637,0.56637,0.36637,10.6637,-49.3363
Region_6638,0.56638,0.36638,10.6638,-49.3362
Region_6639,0.56639,0.36639,10.6639,-49.3361
Region_6640,0.5664,0.3664,10.664,-49.336
Region_6641,0.56641,0.36641,10.6641,-49.3359
Region_6642,0.56642,0.36642,10.6642,-49.3358
Region_6643,0.56643,0.36643,10.6643,-49.3357
Region_6644,0.56644,0.36644,10.6644,-49.3356
Region_6645,0.56645,0.36645,10.6645,-49.3355
Region_6646,0.56646,0.36646,10.6646,-49.3354
Region_6647,0.56647,0.36647,10.6647,-49.3353
Region_6648,0.56648,0.36648,10.6648,-49.3352
Region_6649,0.56649,0.36649,10.6649,-49.3351
Region_6650,0.5665,0.3665,10.665,-49.335
Region_6651,0.56651,0.36651,10.6651,-49.3349
Region_6652,0.56652,0.36652,10.6652,-49.3348
Region_6653,0.56653,0.36653,10.6653,-49.3347
Region_6654,0.56654,0.36654,10.6654,-49.3346
Region_6655,0.56655,0.36655,10.6655,-49.3345
Region_6656,0.56656,0.36656,10.6656,-49.3344
Region_6657,0.56657,0.36657,10.6657,-49.3343
Region_6658,0.56658,0.36658,10.6658,-49.3342
Region_6659,0.56659,0.36659,10.6659,-49.3341
Region_6660,0.5666,0.3666,10.666,-49.334
Region_6661,0.56661,0.36661,10.6661,-49.3339
Region_6662,0.56662,0.36662,10.6662,-49.3338
Region_6663,0.56663,0.36663,10.6663,-49.3337
Region_6664,0.56664,0.36664,10.6664,-49.3336
Region_6665,0.56665,0.36665,10.6665,-49.3335
Region_6666,0.56666,0.36666,10.6666,-49.3334
Region_6667,0.56667,0.36667,10.6667,-49.3333
Region_6668,0.56668,0.36668,10.6668,-49.3332
Region_6669,0.56669,0.36669,10.6669,-49.3331
Region_6670,0.5667,0.3667,10.667,-49.333
Region_6671,0.56671,0.36671,10.6671,-49.3329
Region_6672,0.56672,0.36672,10.6672,-49.3328
Region_6673,0.56673,0.36673,10.6673,-49.3327
Region_6674,0.56674,0.36674,10.6674,-49.3326
Region_6675,0.56675,0.36675,10.6675,-49.3325
Region_6676,0.56676,0.36676,10.6676,-49.3324
Region_6677,0.56677,0.36677,10.6677,-49.3323
Region_6678,0.56678,0.36678,10.6678,-49.3322
Region_6679,0.56679,0.36679,10.6679,-49.3321
Region_6680,0.5668,0.3668,10.668,-49.332
Region_6681,0.56681,0.36681,10.6681,-49.3319
Region_6682,0.56682,0.36682,10.6682,-49.3318
Region_6683,0.56683,0.36683,10.6683,-49.3317
Region_6684,0.56684,0.36684,10.6684,-49.3316
Region_6685,0.56685,0.36685,10.6685,-49.3315
Region_6686,0.56686,0.36686,10.6686,-49.3314
Region_6687,0.56687,0.36687,10.6687,-49.3313
Region_6688,0.56688,0.36688,10.6688,-49.3312
Region_6689,0.56689,0.36689,10.6689,-49.3311
Region_6690,0.5669,0.3669,10.669,-49.331
Region_6691,0.56691,0.36691,10.6691,-49.3309
Region_6692,0.56692,0.36692,10.6692,-49.3308
Region_6693,0.56693,0.36693,10.6693,-49.3307
Region_6694,0.56694,0.36694,10.6694,-49.3306
Region_6695,0.56695,0.36695,10.6695,-49.3305
Region_6696,0.56696,0.36696,10.6696,-49.3304
Region_6697,0.56697,0.36697,10.6697,-49.3303
Region_6698,0.56698,0.36698,10.6698,-49.3302
Region_6699,0.56699,0.36699,10.6699,-49.3301
Region_6700,0.567,0.367,10.67,-49.33
Region_6701,0.56701,0.36701,10.6701,-49.3299
Region_6702,0.56702,0.36702,10.6702,-49.3298
Region_6703,0.56703,0.36703,10.6703,-49.3297
Region_6704,0.56704,0.36704,10.6704,-49.3296
Region_6705,0.56705,0.36705,10.6705,-49.3295
Region_6706,0.56706,0.36706,10.6706,-49.3294
Region_6707,0.56707,0.36707,10.6707,-49.3293
Region_6708,0.56708,0.36708,10.6708,-49.3292
Region_6709,0.56709,0.36709,10.6709,-49.3291
Region_6710,0.5671,0.3671,10.671,-49.329
Region_6711,0.56711,0.36711,10.6711,-49.3289
Region_6712,0.56712,0.36712,10.6712,-49.3288
Region_6713,0.56713,0.36713,10.6713,-49.3287
Region_6714,0.56714,0.36714,10.6714,-49.3286
Region_6715,0.56715,0.36715,10.6715,-49.3285
Region_6716,0.56716,0.36716,10.6716,-49.3284
Region_6717,0.56717,0.36717,10.6717,-49.3283
Region_6718,0.56718,0.36718,10.6718,-49.3282
Region_6719,0.56719,0.36719,10.6719,-49.3281
Region_6720,0.5672,0.3672,10.672,-49.328
Region_6721,0.56721,0.36721,10.6721,-49.3279
Region_6722,0.56722,0.36722,10.6722,-49.3278
Region_6723,0.56723,0.36723,10.6723,-49.3277
Region_6724,0.56724,0.36724,10.6724,-49.3276
Region_6725,0.56725,0.36725,10.6725,-49.3275
Region_6726,0.56726,0.36726,10.6726,-49.3274
Region_6727,0.56727,0.36727,10.6727,-49.3273
Region_6728,0.56728,0.36728,10.6728,-49.3272
Region_6729,0.56729,0.36729,10.6729,-49.3271
Region_6730,0.5673,0.3673,10.673,-49.327
Region_6731,0.56731,0.36731,10.6731,-49.3269
Region_6732,0.56732,0.36732,10.6732,-49.3268
Region_6733,0.56733,0.36733,10.6733,-49.3267
Region_6734,0.56734,0.36734,10.6734,-49.3266
Region_6735,0.56735,0.36735,10.6735,-49.3265
Region_6736,0.56736,0.36736,10.6736,-49.3264
Region_6737,0.56737,0.36737,10.6737,-49.3263
Region_6738,0.56738,0.36738,10.6738,-49.3262
Region_6739,0.56739,0.36739,10.6739,-49.3261
Region_6740,0.5674,0.3674,10.674,-49.326
Region_6741,0.56741,0.36741,10.6741,-49.3259
Region_6742,0.56742,0.36742,10.6742,-49.3258
Region_6743,0.56743,0.36743,10.6743,-49.3257
Region_6744,0.56744,0.36744,10.6744,-49.3256
Region_6745,0.56745,0.36745,10.6745,-49.3255
Region_6746,0.56746,0.36746,10.6746,-49.3254
Region_6747,0.56747,0.36747,10.6747,-49.3253
Region_6748,0.56748,0.36748,10.6748,-49.3252
Region_6749,0.56749,0.36749,10.6749,-49.3251
Region_6750,0.5675,0.3675,10.675,-49.325
Region_6751,0.56751,0.36751,10.6751,-49.3249
Region_6752,0.56752,0.36752,10.6752,-49.3248
Region_6753,0.56753,0.36753,10.6753,-49.3247
Region_6754,0.56754,0.36754,10.6754,-49.3246
Region_6755,0.56755,0.36755,10.6755,-49.3245
Region_6756,0.56756,0.36756,10.6756,-49.3244
Region_6757,0.56757,0.36757,10.6757,-49.3243
Region_6758,0.56758,0.36758,10.6758,-49.3242
Region_6759,0.56759,0.36759,10.6759,-49.3241
Region_6760,0.5676,0.3676,10.676,-49.324
Region_6761,0.56761,0.36761,10.6761,-49.3239
Region_6762,0.56762,0.36762,10.6762,-49.3238
Region_6763,0.56763,0.36763,10.6763,-49.3237
Region_6764,0.56764,0.36764,10.6764,-49.3236
Region_6765,0.56765,0.36765,10.6765,-49.3235
Region_6766,0.56766,0.36766,10.6766,-49.3234
Region_6767,0.56767,0.36767,10.6767,-49.3233
Region_6768,0.56768,0.36768,10.6768,-49.3232
Region_6769,0.56769,0.36769,10.6769,-49.3231
Region_6770,0.5677,0.3677,10.677,-49.323
Region_6771,0.56771,0.36771,10.6771,-49.3229
Region_6772,0.56772,0.36772,10.6772,-49.3228
Region_6773,0.56773,0.36773,10.6773,-49.3227
Region_6774,0.56774,0.36774,10.6774,-49.3226
Region_6775,0.56775,0.36775,10.6775,-49.3225
Region_6776,0.56776,0.36776,10.6776,-49.3224
Region_6777,0.56777,0.36777,10.6777,-49.3223
Region_6778,0.56778,0.36778,10.6778,-49.3222
Region_6779,0.56779,0.36779,10.6779,-49.3221
Region_6780,0.5678,0.3678,10.678,-49.322
Region_6781,0.56781,0.36781,10.6781,-49.3219
Region_6782,0.56782,0.36782,10.6782,-49.3218
Region_6783,0.56783,0.36783,10.6783,-49.3217
Region_6784,0.56784,0.36784,10.6784,-49.3216
Region_6785,0.56785,0.36785,10.6785,-49.3215
Region_6786,0.56786,0.36786,10.6786,-49.3214
Region_6787,0.56787,0.36787,10.6787,-49.3213
Region_6788,0.56788,0.36788,10.6788,-49.3212
Region_6789,0.56789,0.36789,10.6789,-49.3211
Region_6790,0.5679,0.3679,10.679,-49.321
Region_6791,0.56791,0.36791,10.6791,-49.3209
Region_6792,0.56792,0.36792,10.6792,-49.3208
Region_6793,0.56793,0.36793,10.6793,-49.3207
Region_6794,0.56794,0.36794,10.6794,-49.3206
Region_6795,0.56795,0.36795,10.6795,-49.3205
Region_6796,0.56796,0.36796,10.6796,-49.3204
Region_6797,0.56797,0.36797,10.6797,-49.3203
Region_6798,0.56798,0.36798,10.6798,-49.3202
Region_6799,0.56799,0.36799,10.6799,-49.3201
Region_6800,0.568,0.368,10.68,-49.32
Region_6801,0.56801,0.36801,10.6801,-49.3199
Region_6802,0.56802,0.36802,10.6802,-49.3198
Region_6803,0.56803,0.36803,10.6803,-49.3197
Region_6804,0.56804,0.36804,10.6804,-49.3196
Region_6805,0.56805,0.36805,10.6805,-49.3195
Region_6806,0.56806,0.36806,10.6806,-49.3194
Region_6807,0.56807,0.36807,10.6807,-49.3193
Region_6808,0.56808,0.36808,10.6808,-49.3192
Region_6809,0.56809,0.36809,10.6809,-49.3191
Region_6810,0.5681,0.3681,10.681,-49.319
Region_6811,0.56811,0.36811,10.6811,-49.3189
Region_6812,0.56812,0.36812,10.6812,-49.3188
Region_6813,0.56813,0.36813,10.6813,-49.3187
Region_6814,0.56814,0.36814,10.6814,-49.3186
Region_6815,0.56815,0.36815,10.6815,-49.3185
Region_6816,0.56816,0.36816,10.6816,-49.3184
Region_6817,0.56817,0.36817,10.6817,-49.3183
Region_6818,0.56818,0.36818,10.6818,-49.3182
Region_6819,0.56819,0.36819,10.6819,-49.3181
Region_6820,0.5682,0.3682,10.682,-49.318
Region_6821,0.56821,0.36821,10.6821,-49.3179
Region_6822,0.56822,0.36822,10.6822,-49.3178
Region_6823,0.56823,0.36823,10.6823,-49.3177
Region_6824,0.56824,0.36824,10.6824,-49.3176
Region_6825,0.56825,0.36825,10.6825,-49.3175
Region_6826,0.56826,0.36826,10.6826,-49.3174
Region_6827,0.56827,0.36827,10.6827,-49.3173
Region_6828,0.56828,0.36828,10.6828,-49.3172
Region_6829,0.56829,0.36829,10.6829,-49.3171
Region_6830,0.5683,0.3683,10.683,-49.317
Region_6831,0.56831,0.36831,10.6831,-49.3169
Region_6832,0.56832,0.36832,10.6832,-49.3168
Region_6833,0.56833,0.36833,10.6833,-49.3167
Region_6834,0.56834,0.36834,10.6834,-49.3166
Region_6835,0.56835,0.36835,10.6835,-49.3165
Region_6836,0.56836,0.36836,10.6836,-49.3164
Region_6837,0.56837,0.36837,10.6837,-49.3163
Region_6838,0.56838,0.36838,10.6838,-49.3162
Region_6839,0.56839,0.36839,10.6839,-49.3161
Region_6840,0.5684,0.3684,10.684,-49.316
Region_6841,0.56841,0.36841,10.6841,-49.3159
Region_6842,0.56842,0.36842,10.6842,-49.3158
Region_6843,0.56843,0.36843,10.6843,-49.3157
Region_6844,0.56844,0.36844,10.6844,-49.3156
Region_6845,0.56845,0.36845,10.6845,-49.3155
Region_6846,0.56846,0.36846,10.6846,-49.3154
Region_6847,0.56847,0.36847,10.6847,-49.3153
Region_6848,0.56848,0.36848,10.6848,-49.3152
Region_6849,0.56849,0.36849,10.6849,-49.3151
Region_6850,0.5685,0.3685,10.685,-49.315
Region_6851,0.56851,0.36851,10.6851,-49.3149
Region_6852,0.56852,0.36852,10.6852,-49.3148
Region_6853,0.56853,0.36853,10.6853,-49.3147
Region_6854,0.56854,0.36854,10.6854,-49.3146
Region_6855,0.56855,0.36855,10.6855,-49.3145
Region_6856,0.56856,0.36856,10.6856,-49.3144
Region_6857,0.56857,0.36857,10.6857,-49.3143
Region_6858,0.56858,0.36858,10.6858,-49.3142
Region_6859,0.56859,0.36859,10.6859,-49.3141
Region_6860,0.5686,0.3686,10.686,-49.314
Region_6861,0.56861,0.36861,10.6861,-49.3139
Region_6862,0.56862,0.36862,10.6862,-49.3138
Region_6863,0.56863,0.36863,10.6863,-49.3137
Region_6864,0.56864,0.36864,10.6864,-49.3136
Region_6865,0.56865,0.36865,10.6865,-49.3135
Region_6866,0.56866,0.36866,10.6866,-49.3134
Region_6867,0.56867,0.36867,10.6867,-49.3133
Region_6868,0.56868,0.36868,10.6868,-49.3132
Region_6869,0.56869,0.36869,10.6869,-49.3131
Region_6870,0.5687,0.3687,10.687,-49.313
Region_6871,0.56871,0.36871,10.6871,-49.3129
Region_6872,0.56872,0.36872,10.6872,-49.3128
Region_6873,0.56873,0.36873,10.6873,-49.3127
Region_6874,0.56874,0.36874,10.6874,-49.3126
Region_6875,0.56875,0.36875,10.6875,-49.3125
Region_6876,0.56876,0.36876,10.6876,-49.3124
Region_6877,0.56877,0.36877,10.6877,-49.3123
Region_6878,0.56878,0.36878,10.6878,-49.3122
Region_6879,0.56879,0.36879,10.6879,-49.3121
Region_6880,0.5688,0.3688,10.688,-49.312
Region_6881,0.56881,0.36881,10.6881,-49.3119
Region_6882,0.56882,0.36882,10.6882,-49.3118
Region_6883,0.56883,0.36883,10.6883,-49.3117
Region_6884,0.56884,0.36884,10.6884,-49.3116
Region_6885,0.56885,0.36885,10.6885,-49.3115
Region_6886,0.56886,0.36886,10.6886,-49.3114
Region_6887,0.56887,0.36887,10.6887,-49.3113
Region_6888,0.56888,0.36888,10.6888,-49.3112
Region_6889,0.56889,0.36889,10.6889,-49.3111
Region_6890,0.5689,0.3689,10.689,-49.311
Region_6891,0.56891,0.36891,10.6891,-49.3109
Region_6892,0.56892,0.36892,10.6892,-49.3108
Region_6893,0.56893,0.36893,10.6893,-49.3107
Region_6894,0.56894,0.36894,10.6894,-49.3106
Region_6895,0.56895,0.36895,10.6895,-49.3105
Region_6896,0.56896,0.36896,10.6896,-49.3104
Region_6897,0.56897,0.36897,10.6897,-49.3103
Region_6898,0.56898,0.36898,10.6898,-49.3102
Region_6899,0.56899,0.36899,10.6899,-49.3101
Region_6900,0.569,0.369,10.69,-49.31
Region_6901,0.56901,0.36901,10.6901,-49.3099
Region_6902,0.56902,0.36902,10.6902,-49.3098
Region_6903,0.56903,0.36903,10.6903,-49.3097
Region_6904,0.56904,0.36904,10.6904,-49.3096
Region_6905,0.56905,0.36905,10.6905,-49.3095
Region_6906,0.56906,0.36906,10.6906,-49.3094
Region_6907,0.56907,0.36907,10.6907,-49.3093
Region_6908,0.56908,0.36908,10.6908,-49.3092
Region_6909,0.56909,0.36909,10.6909,-49.3091
Region_6910,0.5691,0.3691,10.691,-49.309
Region_6911,0.56911,0.36911,10.6911,-49.3089
Region_6912,0.56912,0.36912,10.6912,-49.3088
Region_6913,0.56913,0.36913,10.6913,-49.3087
Region_6914,0.56914,0.36914,10.6914,-49.3086
Region_6915,0.56915,0.36915,10.6915,-49.3085
Region_6916,0.56916,0.36916,10.6916,-49.3084
Region_6917,0.56917,0.36917,10.6917,-49.3083
Region_6918,0.56918,0.36918,10.6918,-49.3082
Region_6919,0.56919,0.36919,10.6919,-49.3081
Region_6920,0.5692,0.3692,10.692,-49.308
Region_6921,0.56921,0.36921,10.6921,-49.3079
Region_6922,0.56922,0.36922,10.6922,-49.3078
Region_6923,0.56923,0.36923,10.6923,-49.3077
Region_6924,0.56924,0.36924,10.6924,-49.3076
Region_6925,0.56925,0.36925,10.6925,-49.3075
Region_6926,0.56926,0.36926,10.6926,-49.3074
Region_6927,0.56927,0.36927,10.6927,-49.3073
Region_6928,0.56928,0.36928,10.6928,-49.3072
Region_6929,0.56929,0.36929,10.6929,-49.3071
Region_6930,0.5693,0.3693,10.693,-49.307
Region_6931,0.56931,0.36931,10.6931,-49.3069
Region_6932,0.56932,0.36932,10.6932,-49.3068
Region_6933,0.56933,0.36933,10.6933,-49.3067
Region_6934,0.56934,0.36934,10.6934,-49.3066
Region_6935,0.56935,0.36935,10.6935,-49.3065
Region_6936,0.56936,0.36936,10.6936,-49.3064
Region_6937,0.56937,0.36937,10.6937,-49.3063
Region_6938,0.56938,0.36938,10.6938,-49.3062
Region_6939,0.56939,0.36939,10.6939,-49.3061
Region_6940,0.5694,0.3694,10.694,-49.306
Region_6941,0.56941,0.36941,10.6941,-49.3059
Region_6942,0.56942,0.36942,10.6942,-49.3058
Region_6943,0.56943,0.36943,10.6943,-49.3057
Region_6944,0.56944,0.36944,10.6944,-49.3056
Region_6945,0.56945,0.36945,10.6945,-49.3055
Region_6946,0.56946,0.36946,10.6946,-49.3054
Region_6947,0.56947,0.36947,10.6947,-49.3053
Region_6948,0.56948,0.36948,10.6948,-49.3052
Region_6949,0.56949,0.36949,10.6949,-49.3051
Region_6950,0.5695,0.3695,10.695,-49.305
Region_6951,0.56951,0.36951,10.6951,-49.3049
Region_6952,0.56952,0.36952,10.6952,-49.3048
Region_6953,0.56953,0.36953,10.6953,-49.3047
Region_6954,0.56954,0.36954,10.6954,-49.3046
Region_6955,0.56955,0.36955,10.6955,-49.3045
Region_6956,0.56956,0.36956,10.6956,-49.3044
Region_6957,0.56957,0.36957,10.6957,-49.3043
Region_6958,0.56958,0.36958,10.6958,-49.3042
Region_6959,0.56959,0.36959,10.6959,-49.3041
Region_6960,0.5696,0.3696,10.696,-49.304
Region_6961,0.56961,0.36961,10.6961,-49.3039
Region_6962,0.56962,0.36962,10.6962,-49.3038
Region_6963,0.56963,0.36963,10.6963,-49.3037
Region_6964,0.56964,0.36964,10.6964,-49.3036
Region_6965,0.56965,0.36965,10.6965,-49.3035
Region_6966,0.56966,0.36966,10.6966,-49.3034
Region_6967,0.56967,0.36967,10.6967,-49.3033
Region_6968,0.56968,0.36968,10.6968,-49.3032
Region_6969,0.56969,0.36969,10.6969,-49.3031
Region_6970,0.5697,0.3697,10.697,-49.303
Region_6971,0.56971,0.36971,10.6971,-49.3029
Region_6972,0.56972,0.36972,10.6972,-49.3028
Region_6973,0.56973,0.36973,10.6973,-49.3027
Region_6974,0.56974,0.36974,10.6974,-49.3026
Region_6975,0.56975,0.36975,10.6975,-49.3025
Region_6976,0.56976,0.36976,10.6976,-49.3024
Region_6977,0.56977,0.36977,10.6977,-49.3023
Region_6978,0.56978,0.36978,10.6978,-49.3022
Region_6979,0.56979,0.36979,10.6979,-49.3021
